order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,discount,payment_method,city,status
ORD006056,CUS01056,2026-07-21,P001,Laptop ASUS,Electronics,3,25000000,0.00,E-Wallet,Ho Chi Minh,Completed
ORD006057,CUS01242,2026-05-20,P003,Samsung Galaxy S24,Electronics,5,18000000,0.20,Banking,Ho Chi Minh,Completed
ORD006058,CUS00409,2026-07-18,P004,Sony Headphones,Electronics,2,3500000,0.05,Cash,Bien Hoa,Completed
ORD006059,CUS01810,2026-04-15,P003,Samsung Galaxy S24,Electronics,3,18000000,0.05,Banking,Thu Dau Mot,Completed
ORD006060,CUS01219,2026-04-22,P004,Sony Headphones,Electronics,1,3500000,0.20,E-Wallet,Ha Noi,Completed
ORD006061,CUS01776,2026-04-01,P008,Rice Cooker,Home Appliances,1,1500000,0.05,Banking,Bien Hoa,Completed
ORD006062,CUS01742,2026-06-29,P015,Badminton Racket,Sports,3,900000,0.20,Banking,Ho Chi Minh,Pending
ORD006063,CUS00445,2026-08-03,P004,Sony Headphones,Electronics,1,3500000,0.05,Credit Card,Ho Chi Minh,Completed
ORD006064,CUS00191,2026-08-24,P014,Yoga Mat,Sports,1,400000,0.15,,Ha Noi,Completed
ORD006065,CUS01042,2026-08-26,P005,Men T-Shirt,Fashion,3,250000,0.00,E-Wallet,Ho Chi Minh,Completed
ORD006066,CUS01118,2026-04-15,P005,Men T-Shirt,Fashion,2,250000,0.20,Credit Card,Ha Noi,Completed
ORD006067,CUS00124,2026-07-03,P004,Sony Headphones,Electronics,1,3500000,0.10,Banking,HA NOI,Completed
ORD006068,CUS01220,2026-04-01,P002,iPhone 15,Electronics,4,22000000,0.00,Banking,Bien Hoa,Completed
ORD006069,CUS01386,2026-05-07,P007,Nike Sneakers,Fashion,4,2500000,0.20,Banking,Can Tho,Cancelled
ORD006070,CUS00259,2026-05-08,P014,Yoga Mat,Sports,2,400000,0.15,Credit Card,Ha Noi,Completed
ORD006071,CUS00275,2026-03-31,P001,Laptop ASUS,Electronics,5,25000000,0.00,Banking,Ho Chi Minh,Completed
ORD006072,CUS01350,2026-08-25,P005,Men T-Shirt,Fashion,1,250000,0.20,Cash,Ha Noi,Completed
ORD006073,CUS01321,2026-07-31,P014,Yoga Mat,Sports,1,400000,2.00,Banking,Hai Phong,Completed
ORD006074,CUS00367,2026-05-25,P007,Nike Sneakers,Fashion,1,2500000,0.20,E-Wallet,Ho Chi Minh,Completed
ORD006075,CUS01299,2026-08-25,P010,Vacuum Cleaner,Home Appliances,5,4200000,0.15,Banking,Ha Noi,Completed
ORD006076,CUS00486,2026-04-10,P006,Women Dress,Fashion,2,650000,0.00,Banking,Ho Chi Minh,Completed
ORD006077,CUS00069,2026-04-29,P008,Rice Cooker,Home Appliances,1,1500000,0.10,Credit Card,Thu Dau Mot,Completed
ORD006078,CUS01355,2026-08-23,P010,Vacuum Cleaner,Home Appliances,0,4200000,0.00,Banking,Da Nang,Completed
ORD006079,CUS01583,2026-07-20,P007,Nike Sneakers,Fashion,1,2500000,0.10,Banking,Thu Dau Mot,Completed
ORD006080,CUS01853,2026-07-28,P006,Women Dress,Fashion,4,650000,0.10,Banking,Thu Dau Mot,Completed
ORD006081,CUS00478,2026-03-21,P009,Air Fryer,Home Appliances,3,2800000,0.00,Banking,Thu Dau Mot,Completed
ORD006082,CUS00955,2026-08-08,P011,Python Programming Book,Books,2,300000,0.05,Banking,Thu Dau Mot,Pending
ORD006083,CUS00320,2026-06-25,P001,Laptop ASUS,Electronics,1,25000000,0.15,Cash,Ha Noi,Completed
ORD006084,CUS00789,2026-07-29,P009,Air Fryer,Home Appliances,2,2800000,0.20,E-Wallet,Can Tho,Completed
ORD006085,CUS00925,2026-04-29,P012,Data Engineering Book,Books,4,450000,0.05,E-Wallet,Ho Chi Minh,Completed
ORD006086,CUS01650,2026-05-04,P008,Rice Cooker,Home Appliances,1,1500000,0.15,Credit Card,Ha Noi,Cancelled
ORD006087,CUS00700,2026-08-04,P002,iPhone 15,Electronics,0,22000000,0.10,Banking,Bien Hoa,Completed
ORD006088,CUS00971,2026-08-08,P015,Badminton Racket,Sports,2,900000,0.20,Credit Card,Ho Chi Minh,Completed
ORD006089,CUS00442,2026-08-19,P011,Python Programming Book,Books,2,300000,0.00,Credit Card,Ha Noi,Completed
ORD006090,CUS00869,2026-02-24,P002,iPhone 15,Electronics,2,22000000,0.10,Cash,Da Nang,Completed
ORD006091,CUS01500,2026-05-29,P011,Python Programming Book,Books,4,300000,0.00,E-Wallet,Ho Chi Minh,Completed
ORD006092,CUS00952,2026-06-21,P005,Men T-Shirt,Fashion,2,250000,0.00,Banking,Ha Noi,Returned
ORD006093,CUS01131,2026-05-02,P015,Badminton Racket,Sports,5,900000,0.10,Banking,Thu Dau Mot,Completed
ORD006094,CUS01063,2026-06-12,P005,Men T-Shirt,Fashion,1,250000,0.00,Banking,Da Nang,Completed
ORD006095,CUS01960,2026-04-05,P004,Sony Headphones,Electronics,2,3500000,0.00,E-Wallet,Ho Chi Minh,Completed
ORD006096,CUS01554,2026-01-25,P005,Men T-Shirt,Fashion,1,250000,0.05,Banking,Ho Chi Minh,Completed
ORD006097,CUS01786,2026-07-04,P014,Yoga Mat,Sports,5,400000,0.05,E-Wallet,Da Nang,Completed
ORD006098,CUS01943,2026-01-04,P003,Samsung Galaxy S24,Electronics,3,18000000,0.05,Banking,Ho Chi Minh,Completed
ORD006099,CUS00924,2026-07-14,P001,Laptop ASUS,Electronics,1,25000000,0.20,Credit Card,Hai Phong,Completed
ORD006100,CUS00240,2026-03-26,P014,Yoga Mat,Sports,3,400000,0.05,Banking,Da Nang,Completed
ORD006101,CUS00607,2026-02-11,P015,Badminton Racket,Sports,5,900000,0.00,E-Wallet,Ho Chi Minh,Completed
ORD006102,CUS01531,2026-07-06,,Data Engineering Book,Books,3,450000,0.00,Banking,Ho Chi Minh,Cancelled
ORD006103,CUS00827,2026-05-25,P012,Data Engineering Book,Books,3,450000,0.00,Banking,Da Nang,Completed
ORD006104,CUS01170,2026-07-25,P014,Yoga Mat,Sports,1,400000,0.00,Banking,Hai Phong,Completed
ORD006105,CUS00878,2026-06-24,P006,Women Dress,Fashion,1,650000,0.15,Banking,Ho Chi Minh,Cancelled
ORD006106,CUS01890,2026-03-10,P013,Lipstick,Beauty,1,450000,0.00,Cash,Thu Dau Mot,Completed
ORD006107,CUS01406,2026-07-08,P009,Air Fryer,Home Appliances,1,2800000,0.10,Banking,Can Tho,Pending
ORD006108,CUS00639,2026-07-29,P011,Python Programming Book,Books,2,300000,0.00,Banking,Ha Noi,Returned
ORD006109,CUS00271,2026-07-28,P013,Lipstick,Beauty,1,450000,0.00,Credit Card,Can Tho,Completed
ORD006110,CUS01607,2026-01-05,P012,Data Engineering Book,Books,3,450000,0.15,Banking,Can Tho,Cancelled
ORD006111,CUS00157,2026-02-27,P013,Lipstick,Beauty,1,450000,0.10,Banking,Ho Chi Minh,Completed
ORD006112,CUS00699,2026-01-20,P011,Python Programming Book,Books,2,0,0.15,E-Wallet,Ho Chi Minh,Completed
ORD006113,CUS01030,2026-05-28,P004,Sony Headphones,Electronics,1,3500000,0.00,E-Wallet,Ho Chi Minh,Completed
ORD006114,CUS01260,2026-05-19,P010,Vacuum Cleaner,Home Appliances,3,4200000,0.15,E-Wallet,Nha Trang,Completed
ORD006115,CUS00006,2026-07-31,P015,Badminton Racket,Sports,3,900000,0.05,Cash,Vung Tau,Completed
ORD006116,CUS00162,2026-05-25,P007,Nike Sneakers,Fashion,1,2500000,0.20,E-Wallet,Da Nang,Returned
ORD006117,CUS00636,2026-07-28,P001,Laptop ASUS,Electronics,1,25000000,0.05,Cash,Hai Phong,Cancelled
ORD006118,CUS00035,2026-01-23,P009,Air Fryer,Home Appliances,3,2800000,0.00,E-Wallet,Nha Trang,Completed
ORD006119,CUS00853,2026-01-12,P004,Sony Headphones,Electronics,1,3500000,0.00,Banking,Bien Hoa,Completed
ORD006120,CUS00705,2026-03-11,P015,Badminton Racket,Sports,2,900000,0.20,Cash,Can Tho,Completed
ORD006121,CUS01400,2026-05-24,P013,Lipstick,Beauty,5,450000,0.15,Credit Card,Hue,Cancelled
ORD006122,CUS01348,2026-01-28,P013,Lipstick,Beauty,1,450000,0.10,Banking,Ha Noi,Completed
ORD006123,CUS01166,2026-02-27,P012,Data Engineering Book,Books,3,450000,0.15,Banking,Can Tho,Completed
ORD006124,CUS01846,2026-06-01,P001,Laptop ASUS,Electronics,4,25000000,0.00,Credit Card,Da Nang,Invalid_Status
ORD006125,CUS00697,2026-08-27,P002,iPhone 15,Electronics,2,22000000,0.20,Credit Card,Can Tho,Completed
ORD006126,CUS00614,2026-04-28,P010,Vacuum Cleaner,Home Appliances,5,4200000,0.20,Banking,Can Tho,Completed
ORD006127,CUS00007,2026-08-14,P001,Laptop ASUS,Electronics,1,25000000,0.00,Credit Card,Ha Noi,Pending
ORD006128,CUS00060,2026-04-06,P013,Lipstick,Beauty,3,450000,0.05,E-Wallet,Bien Hoa,Cancelled
ORD006129,CUS01149,2026-06-28,P011,Python Programming Book,Books,2,300000,0.20,E-Wallet,Da Nang,Cancelled
ORD006130,CUS01221,2026-05-09,P005,Men T-Shirt,Fashion,1,250000,0.15,E-Wallet,Ha Noi,Completed
ORD006131,CUS01400,2026-05-24,P002,iPhone 15,Electronics,1,22000000,0.20,Banking,Thu Dau Mot,Cancelled
ORD006132,CUS01829,2026-05-26,P011,Python Programming Book,Books,2,300000,0.05,Banking,Nha Trang,Completed
ORD006133,CUS00408,2026-06-21,P006,Women Dress,Fashion,1,650000,0.15,Cash,Da Nang,Completed
ORD006134,CUS01576,2026-04-15,P014,Yoga Mat,Sports,2,400000,0.15,E-Wallet,Hue,Completed
ORD006135,CUS01872,2026-08-22,P009,Air Fryer,Home Appliances,2,2800000,0.10,Credit Card,Hai Phong,Completed
ORD006136,CUS01242,2026-03-19,P004,Sony Headphones,Electronics,1,3500000,0.15,Cash,Da Nang,Returned
ORD006137,CUS01585,2026-08-18,P006,Women Dress,Fashion,3,650000,0.05,Credit Card,Bien Hoa,Completed
ORD006138,CUS01968,2026-06-07,P014,Yoga Mat,Sports,1,400000,0.00,Credit Card,Ho Chi Minh,Completed
ORD006139,CUS00755,2026-08-26,P001,Laptop ASUS,Electronics,2,25000000,0.15,Cash,Ha Noi,Completed
ORD006140,CUS00127,2026-05-17,P012,Data Engineering Book,Books,1,450000,0.15,Banking,Ho Chi Minh,Returned
ORD006141,CUS01214,2026-04-21,P012,Data Engineering Book,Books,1,450000,0.05,Banking,Ho Chi Minh,Completed
ORD006142,CUS00498,2026-07-23,P002,iPhone 15,Electronics,1,22000000,0.10,E-Wallet,Ho Chi Minh,Returned
ORD006143,CUS01679,2026-04-24,P009,Air Fryer,Home Appliances,2,2800000,0.20,E-Wallet,Vung Tau,Completed
ORD006144,CUS01363,2026-03-30,P004,Sony Headphones,Electronics,1,3500000,0.20,Credit Card,Hai Phong,Completed
ORD006145,CUS01811,2026-03-19,P006,Women Dress,Fashion,1,650000,0.05,E-Wallet,Ha Noi,Completed
ORD006146,CUS01919,2026-02-23,,iPhone 15,Electronics,3,22000000,0.20,E-Wallet,Da Nang,Completed
ORD006147,CUS01722,2026-01-07,P015,Badminton Racket,Sports,2,900000,0.00,Banking,Da Nang,Completed
ORD006148,CUS00884,2026-02-04,P013,Lipstick,Beauty,4,450000,0.05,Credit Card,Ho Chi Minh,Completed
ORD006149,CUS00078,2026-06-24,P012,Data Engineering Book,Books,1,450000,0.00,E-Wallet,Ha Noi,Completed
ORD006150,CUS00795,2026-07-14,P002,iPhone 15,Electronics,5,22000000,0.15,Banking,Ho Chi Minh,Completed
ORD006151,CUS00124,2026-01-03,P011,Python Programming Book,Books,1,300000,0.00,Banking,Hai Phong,Completed
ORD006152,CUS01188,2026-07-11,P008,Rice Cooker,Home Appliances,5,1500000,0.20,E-Wallet,Can Tho,Cancelled
ORD006153,CUS00454,2026-06-21,P003,Samsung Galaxy S24,Electronics,3,18000000,0.00,Credit Card,Ha Noi,Completed
ORD006154,CUS00577,2026-04-06,P005,Men T-Shirt,Fashion,1,250000,0.15,Banking,Ha Noi,
ORD006155,CUS00115,2026-04-07,P011,Python Programming Book,Books,2,300000,0.20,Credit Card,Can Tho,Completed
ORD006156,CUS00753,2026-01-25,P010,Vacuum Cleaner,Home Appliances,4,4200000,0.20,E-Wallet,Ho Chi Minh,Completed
ORD006157,CUS01113,2026-03-05,P007,Nike Sneakers,Fashion,1,2500000,0.10,Credit Card,Ho Chi Minh,Completed
ORD006158,CUS00379,2026-05-31,P008,Rice Cooker,Home Appliances,4,1500000,0.00,E-Wallet,Ha Noi,Completed
ORD006159,CUS00717,2026-07-29,P015,Badminton Racket,Sports,3,900000,0.15,Cash,Bien Hoa,Completed
ORD006160,CUS00689,2026-02-10,P006,Women Dress,Fashion,2,650000,0.20,E-Wallet,Ha Noi,Completed
ORD006161,CUS00506,2026-06-05,P005,Men T-Shirt,Fashion,1,250000,0.10,Banking,Da Nang,Completed
ORD006162,CUS01075,2026-05-21,P013,Lipstick,Beauty,2,450000,0.15,Credit Card,Hai Phong,Completed
ORD006163,CUS01265,2026-01-30,P003,Samsung Galaxy S24,Electronics,1,18000000,0.00,Credit Card,Bien Hoa,Completed
ORD006164,CUS01473,2026-03-02,P004,Sony Headphones,Electronics,1,3500000,0.05,E-Wallet,Da Nang,Completed
ORD006165,CUS00219,2026-03-31,P004,Sony Headphones,Electronics,3,3500000,0.10,Banking,Ha Noi,Completed
ORD006166,CUS01810,2026-02-28,P001,Laptop ASUS,Electronics,1,25000000,0.00,Banking,Ho Chi Minh,Completed
ORD006167,CUS00620,2026-08-06,P007,Nike Sneakers,Fashion,1,2500000,0.00,Credit Card,Ha Noi,
ORD006168,CUS00057,2026-08-12,P011,Python Programming Book,Books,1,300000,0.15,Banking,Ho Chi Minh,Completed
ORD006169,CUS00049,2026-08-05,P008,Rice Cooker,Home Appliances,1,1500000,0.20,Banking,Ha Noi,Completed
ORD006170,CUS00969,2026-06-24,P011,Python Programming Book,Books,5,300000,0.10,Cash,Ha Noi,Completed
ORD006171,CUS01328,2026-07-03,P007,Nike Sneakers,Fashion,1,2500000,0.05,Banking,Ha Noi,Completed
ORD006172,CUS01266,2026-06-15,P005,Men T-Shirt,Fashion,1,250000,0.10,Cash,Ho Chi Minh,Completed
ORD006173,CUS00054,2026-08-15,P009,Air Fryer,Home Appliances,1,2800000,0.00,Cash,,Completed
ORD006174,CUS01944,2026-07-21,P011,Python Programming Book,Books,1,300000,0.00,Banking,Ho Chi Minh,Pending
ORD006175,CUS00991,2026-07-01,P014,Yoga Mat,Sports,2,400000,0.00,Banking,Hai Phong,Cancelled
ORD006176,CUS00458,2026-03-23,P012,Data Engineering Book,Books,4,450000,0.00,Cash,Ho Chi Minh,Completed
ORD006177,CUS00229,2026-05-31,P004,Sony Headphones,Electronics,1,3500000,0.10,Cash,Can Tho,Completed
ORD006178,CUS01389,2026-04-29,P005,Men T-Shirt,Fashion,1,250000,0.10,Banking,Ho Chi Minh,Completed
ORD006179,CUS01653,2026-07-11,P009,Air Fryer,Home Appliances,4,0,0.00,Banking,Ha Noi,Cancelled
ORD006180,CUS00492,2026-06-30,P003,Samsung Galaxy S24,Electronics,1,18000000,0.00,Banking,Ha Noi,Cancelled
ORD006181,CUS00022,2026-03-10,P007,Nike Sneakers,Fashion,1,2500000,0.10,E-Wallet,Bien Hoa,Completed
ORD006182,CUS01044,2026-06-10,P013,Lipstick,Beauty,2,450000,0.20,Credit Card,Ho Chi Minh,Completed
ORD006183,CUS00946,2026-06-16,P005,Men T-Shirt,Fashion,1,250000,0.00,Credit Card,Ho Chi Minh,Completed
ORD006184,CUS01285,2026-01-29,P008,Rice Cooker,Home Appliances,5,1500000,0.10,Credit Card,Can Tho,Completed
ORD006185,CUS00320,2026-07-27,P001,Laptop ASUS,Electronics,1,25000000,0.15,Cash,hcm,Completed
ORD006186,CUS00905,2026-06-07,P004,Sony Headphones,Electronics,1,3500000,0.10,E-Wallet,Ho Chi Minh,Completed
ORD006187,CUS01610,2026-08-15,P007,Nike Sneakers,Fashion,1,2500000,0.15,Credit Card,Ha Noi,Completed
ORD006188,CUS01004,2026-07-21,P012,Data Engineering Book,Books,1,450000,0.10,Credit Card,Da Nang,Completed
ORD006189,CUS01518,2026-03-23,P009,Air Fryer,Home Appliances,1,2800000,0.00,Cash,Ho Chi Minh,Completed
ORD006190,CUS01312,2026-05-26,P002,iPhone 15,Electronics,4,22000000,0.00,Banking,Ha Noi,Pending
ORD006191,CUS01679,2026-03-11,P002,iPhone 15,Electronics,1,22000000,0.20,Credit Card,Hai Phong,Completed
ORD006192,CUS01654,2026-01-15,P011,Python Programming Book,Books,2,300000,0.20,Banking,Nha Trang,Completed
ORD006193,CUS00633,2026-06-12,P014,Yoga Mat,Sports,1,400000,0.00,Banking,Ho Chi Minh,Completed
ORD006194,CUS01590,2026-08-04,P002,iPhone 15,Electronics,1,22000000,0.00,E-Wallet,Da Nang,Completed
ORD006195,CUS01177,2026-06-12,P003,Samsung Galaxy S24,Electronics,1,18000000,0.20,Banking,Ho Chi Minh,Completed
ORD006196,CUS01323,2026-08-06,P013,Lipstick,Beauty,1,450000,0.00,Credit Card,Ho Chi Minh,Completed
ORD006197,CUS00657,2026-02-21,P007,Nike Sneakers,Fashion,1,2500000,0.00,Cash,Bien Hoa,Completed
ORD006198,CUS00317,2026-05-05,P005,Men T-Shirt,Fashion,3,250000,0.00,Banking,Ho Chi Minh,Completed
ORD006199,CUS00600,2026-08-13,P007,Nike Sneakers,Fashion,1,2500000,0.00,Credit Card,Ho Chi Minh,Completed
ORD006200,CUS01795,2026-07-24,P014,Yoga Mat,Sports,1,400000,0.10,Credit Card,Can Tho,Completed
ORD006201,CUS00900,2026-02-02,P004,Sony Headphones,Electronics,1,3500000,0.00,E-Wallet,Hue,Completed
ORD006202,CUS00799,2026-07-20,P006,Women Dress,Fashion,1,650000,0.00,Banking,Bien Hoa,Completed
ORD006203,CUS00086,2026-04-19,P006,Women Dress,Fashion,1,650000,0.20,Banking,Bien Hoa,Returned
ORD006204,CUS01108,2026-05-09,P015,Badminton Racket,Sports,2,900000,0.00,Banking,Ho Chi Minh,Cancelled
ORD006205,CUS00212,2026-08-01,P002,iPhone 15,Electronics,3,22000000,0.20,Banking,Da Nang,Completed
ORD006206,CUS01530,2026-01-02,P007,Nike Sneakers,Fashion,4,2500000,0.10,Banking,Vung Tau,Completed
ORD006207,CUS00246,2026-07-27,P006,Women Dress,Fashion,1,650000,0.00,Cash,Ha Noi,Completed
ORD006208,CUS01181,2026-05-11,P015,Badminton Racket,Sports,2,900000,0.05,Banking,Vung Tau,Completed
ORD006209,CUS00554,2026-08-06,P004,Sony Headphones,Electronics,1,3500000,0.00,E-Wallet,hcm,Completed
ORD006210,CUS01909,2026-05-06,P001,Laptop ASUS,Electronics,1,25000000,0.15,Credit Card,Can Tho,Cancelled
ORD006211,CUS00681,2026-08-19,P014,Yoga Mat,Sports,1,400000,0.10,Credit Card,Ho Chi Minh,Completed
ORD006212,CUS00068,2026-01-25,P007,Nike Sneakers,Fashion,1,2500000,0.20,Cash,Hai Phong,Completed
ORD006213,CUS01855,2026-05-29,P004,Sony Headphones,Electronics,2,3500000,0.00,Banking,Thu Dau Mot,Completed
ORD006214,CUS00353,2026-07-19,P006,Women Dress,Fashion,1,650000,0.00,Credit Card,Ha Noi,Returned
ORD006215,CUS00431,2026-05-11,P003,Samsung Galaxy S24,Electronics,1,18000000,0.05,Cash,Thu Dau Mot,Completed
ORD006216,CUS01289,2026-03-09,P004,Sony Headphones,Electronics,2,3500000,0.15,Credit Card,Ho Chi Minh,Completed
ORD006217,CUS00225,2026-08-23,P014,Yoga Mat,Sports,1,400000,0.00,Credit Card,Bien Hoa,Completed
ORD006218,CUS00266,2026-05-08,P005,Men T-Shirt,Fashion,1,250000,0.15,Credit Card,Ho Chi Minh,Completed
ORD006219,CUS00610,2026-07-03,P015,Badminton Racket,Sports,2,900000,0.15,E-Wallet,Bien Hoa,Completed
ORD006220,CUS00779,2026-01-05,P011,Python Programming Book,Books,5,300000,0.10,Cash,Can Tho,Returned
ORD006221,CUS00602,2026-01-24,P005,Men T-Shirt,Fashion,1,250000,0.05,Banking,Ha Noi,Completed
ORD006222,CUS01353,2026-05-30,P010,Vacuum Cleaner,Home Appliances,4,4200000,0.05,Banking,Ha Noi,Completed
ORD006223,CUS00345,2026-03-15,P014,Yoga Mat,Sports,3,400000,0.05,Credit Card,Ho Chi Minh,Completed
ORD006224,CUS00814,2026-01-18,P013,Lipstick,Beauty,3,450000,0.05,E-Wallet,Ho Chi Minh,Completed
ORD006225,CUS00829,15/01/2026,P015,Badminton Racket,Sports,2,900000,0.00,E-Wallet,Hai Phong,Completed
ORD006226,CUS01558,2026-02-27,P002,iPhone 15,Electronics,1,22000000,0.05,Banking,Ha Noi,completed
ORD006227,CUS00931,2026-02-19,P011,Python Programming Book,Books,1,300000,0.15,Banking,Ho Chi Minh,Completed
ORD006228,CUS01737,2026-06-30,P015,Badminton Racket,Sports,1,900000,0.15,Banking,Da Nang,Completed
ORD006229,CUS00980,2026-08-13,P014,Yoga Mat,Sports,1,400000,0.10,Credit Card,Ha Noi,Completed
ORD006230,CUS01768,2026-08-12,P005,Men T-Shirt,Fashion,3,250000,0.15,E-Wallet,Thu Dau Mot,Completed
ORD006231,CUS01024,2026-06-07,P001,Laptop ASUS,Electronics,1,25000000,0.20,Banking,Da Nang,Completed
ORD006232,CUS00399,2026-05-07,P013,Lipstick,Beauty,1,450000,0.20,Banking,Thu Dau Mot,Completed
ORD006233,CUS00797,2026-05-13,P014,Yoga Mat,Sports,1,400000,0.15,Banking,Vung Tau,Completed
ORD006234,CUS00855,2026-04-02,P006,Women Dress,Fashion,1,650000,0.00,E-Wallet,Ha Noi,Completed
ORD006235,CUS00414,2026-07-22,P010,Vacuum Cleaner,Home Appliances,3,4200000,0.05,Credit Card,Ho Chi Minh,Completed
ORD006236,CUS00481,2026-08-15,P001,Laptop ASUS,Electronics,3,25000000,0.05,Banking,Ho Chi Minh,Pending
ORD006237,CUS00921,2026-07-16,P005,Men T-Shirt,Fashion,3,250000,0.00,Credit Card,Can Tho,Completed
ORD006238,CUS01441,2026-05-09,P012,Data Engineering Book,Books,4,450000,0.05,Banking,Ha Noi,Completed
ORD006239,CUS00258,2026-06-24,P015,Badminton Racket,Sports,2,900000,0.00,E-Wallet,Bien Hoa,Cancelled
ORD006240,CUS00439,2026-02-10,P009,Air Fryer,Home Appliances,1,2800000,0.10,Banking,Nha Trang,Completed
ORD006241,CUS01698,2026-04-17,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.20,Credit Card,Ho Chi Minh,Completed
ORD006242,CUS01638,2026-05-25,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.15,Credit Card,Ho Chi Minh,Completed
ORD006243,CUS00474,2026-04-06,P004,Sony Headphones,Electronics,1,3500000,0.05,Cash,Ha Noi,Completed
ORD006244,CUS00737,2026-06-05,P008,Rice Cooker,Home Appliances,1,1500000,0.00,Cash,Hai Phong,Completed
ORD006245,CUS00368,2026-03-05,P008,Rice Cooker,Home Appliances,1,1500000,0.05,E-Wallet,Ho Chi Minh,Completed
ORD006246,CUS00198,2026-04-28,P013,Lipstick,Beauty,2,450000,0.00,Credit Card,Nha Trang,Completed
ORD006247,CUS00175,2026-07-13,P002,iPhone 15,Electronics,1,22000000,0.20,E-Wallet,Bien Hoa,Completed
ORD006248,CUS00818,2026-02-10,P009,Air Fryer,Home Appliances,3,2800000,0.05,E-Wallet,Ho Chi Minh,Completed
ORD006249,CUS01666,2026-07-31,P007,Nike Sneakers,Fashion,2,2500000,0.05,E-Wallet,Ha Noi,Completed
ORD006250,CUS00832,2026-04-10,P010,Vacuum Cleaner,Home Appliances,4,4200000,0.10,Banking,Hai Phong,Completed
ORD006251,CUS01869,2026-08-22,P004,Sony Headphones,Electronics,1,3500000,0.00,Banking,Da Nang,Completed
ORD006252,CUS01101,2026-03-13,P002,iPhone 15,Electronics,1,22000000,0.05,E-Wallet,Bien Hoa,Cancelled
ORD006253,CUS01189,2026-07-28,P007,Nike Sneakers,Fashion,2,2500000,0.00,E-Wallet,Ha Noi,Completed
ORD006254,CUS01329,2026-08-12,P007,Nike Sneakers,Fashion,2,2500000,0.15,Banking,Vung Tau,Completed
ORD006255,CUS00845,2026-06-13,P014,Yoga Mat,Sports,1,400000,0.00,Banking,Ha Noi,Returned
ORD006256,CUS01453,2026-06-26,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.00,E-Wallet,Ho Chi Minh,Completed
ORD006257,CUS00551,2026-03-22,P012,Data Engineering Book,Books,1,450000,0.00,Banking,Ho Chi Minh,Completed
ORD006258,CUS00405,2026-02-15,P007,Nike Sneakers,Fashion,1,2500000,0.05,Cash,Ho Chi Minh,Completed
ORD006259,CUS01757,2026-03-10,P002,iPhone 15,Electronics,1,22000000,0.20,Banking,Hai Phong,Completed
ORD006260,CUS00393,2026-08-03,P008,Rice Cooker,Home Appliances,2,1500000,0.20,Credit Card,Nha Trang,Completed
ORD006261,CUS00213,2026-05-04,P004,Sony Headphones,Electronics,1,3500000,0.00,Credit Card,Ha Noi,Completed
ORD006262,CUS00670,2026-01-24,P009,Air Fryer,Home Appliances,1,2800000,0.00,Credit Card,Saigon,Completed
ORD006263,CUS01958,2026-04-07,P012,Data Engineering Book,Books,1,450000,0.10,Cash,Hue,Completed
ORD006264,CUS00135,2026-07-31,P004,Sony Headphones,Electronics,1,3500000,0.20,E-Wallet,Vung Tau,Cancelled
ORD006265,CUS00472,2026-08-07,P007,Nike Sneakers,Fashion,3,2500000,0.05,Credit Card,Ho Chi Minh,Completed
ORD006266,CUS01773,2026-08-08,P005,Men T-Shirt,Fashion,4,250000,0.20,Credit Card,Nha Trang,Completed
ORD006267,CUS00993,2026-07-18,P002,iPhone 15,Electronics,2,22000000,0.00,Cash,Ho Chi Minh,Completed
ORD006268,CUS00273,2026-06-21,P009,Air Fryer,home appliances,2,2800000,0.20,Banking,Bien Hoa,Completed
ORD006269,CUS01904,2026-05-10,P003,Samsung Galaxy S24,Electronics,1,18000000,0.00,Cash,Ha Noi,Returned
ORD006270,CUS01550,2026-06-21,P002,iPhone 15,Electronics,2,22000000,0.00,Credit Card,Ho Chi Minh,Cancelled
ORD006271,CUS01240,2026-03-30,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.00,Cash,Ha Noi,Completed
ORD006272,CUS01060,2026-08-04,P015,Badminton Racket,Sports,3,900000,0.10,Credit Card,Ho Chi Minh,Completed
ORD006273,CUS00206,2026-05-01,P007,Nike Sneakers,Fashion,1,2500000,0.00,Banking,Hai Phong,Completed
ORD006274,CUS01625,2026-07-08,P011,Python Programming Book,Books,1,300000,0.00,Banking,Hai Phong,Completed
ORD006275,CUS01241,2026-07-28,P007,Nike Sneakers,Fashion,1,2500000,0.00,E-Wallet,Ho Chi Minh,Completed
ORD006276,CUS01670,2026-07-10,P009,Air Fryer,Home Appliances,3,2800000,0.20,Cash,Can Tho,Completed
ORD006277,CUS00873,2026-05-05,P010,Vacuum Cleaner,Home Appliances,3,4200000,0.05,Banking,Ha Noi,Completed
ORD006278,CUS01262,2026-07-04,P002,iPhone 15,Electronics,2,22000000,0.10,Credit Card,Nha Trang,Completed
ORD006279,CUS01413,2026-08-13,P012,Data Engineering Book,Books,2,450000,0.10,E-Wallet,Ho Chi Minh,Completed
ORD006280,CUS01245,2026-07-21,P002,iPhone 15,Electronics,1,22000000,0.00,E-Wallet,Ha Noi,Completed
